Marker             n_tokens     mean      std   median       p5      p25      p75      p95
------------------------------------------------------------------------------------------------
PD-L1            61,534,976   0.0407   0.1118   0.0012   0.0000   0.0000   0.0252   0.2243
CD68             61,534,976   0.0388   0.1043   0.0000   0.0000   0.0000   0.0240   0.2196
CD8a             61,534,976   0.0275   0.1035   0.0000   0.0000   0.0000   0.0000   0.1829
PD-1             61,534,976   0.0286   0.1042   0.0000   0.0000   0.0000   0.0069   0.1631
FoXP3            61,534,976   0.0300   0.0772   0.0040   0.0000   0.0000   0.0292   0.1228
SOX10            61,534,976   0.0685   0.1524   0.0000   0.0000   0.0000   0.0452   0.4254
CD3              61,534,976   0.0326   0.1273   0.0000   0.0000   0.0000   0.0000   0.2222
CD4              61,534,976   0.0372   0.1296   0.0000   0.0000   0.0000   0.0000   0.2600
